ಉದ್ಯಾನಗಳ	udyanagala	2
ಉದ್ಯಾನಗಳಲ್ಲಿ	udyaanagalalli	1
ಉದ್ಯಾನಗಳಲ್ಲಿ	udyanagalalli	2
ಉದ್ಯಾನಗಳು	udyaanagalu	1
ಉದ್ಯಾನಗಳು	udyanagalu	2
ಉದ್ಯಾನದ	udyaanada	1
ಉದ್ಯಾನದ	udyanada	2
ಉದ್ಯಾನವನ	udyaanavana	2
ಉದ್ಯಾನವನ	udyanavana	1
ಉದ್ಯಾನವನದ	udyaanavanada	2
ಉದ್ಯಾನವನದ	udyanavanada	1
ಉದ್ಯಾನವನ್ನು	udyaanavannu	2
ಉದ್ಯಾನವನ್ನು	udyanavannu	1
ಉದ್ಯಾನವು	udyaanavu	2
ಉದ್ಯಾನವು	udyanavu	1
ಉದ್ಯೋಗ	udyoga	3
ಉದ್ಯೋಗಕ್ಕೆ	udyogakke	3
ಉದ್ಯೋಗಗಳನ್ನು	udyogagalannu	3
ಉದ್ಯೋಗಗಳು	udyogagalu	3
ಉದ್ಯೋಗದ	udyogada	3
ಉದ್ಯೋಗವನ್ನು	udyogavannu	3
ಉದ್ಯೋಗಾವಕಾಶಗಳನ್ನು	udyogaavakaashagalannu	1
ಉದ್ಯೋಗಾವಕಾಶಗಳನ್ನು	udyogavakashagalannu	2
ಉದ್ಯೋಗಿ	udyogi	3
ಉದ್ಯೋಗಿಗಳ	udyogigala	3
ಉದ್ಯೋಗಿಗಳನ್ನು	udyogigalannu	3
ಉದ್ಯೋಗಿಗಳಿಗೆ	udyogigalige	3
ಉದ್ಯೋಗಿಗಳು	udyogigalu	3
ಉದ್ಯೋಗಿಯ	udyogiya	3
ಉದ್ವಿಗ್ನ	udvigna	3
ಉದ್ವಿಗ್ನತೆ	udvignate	3
ಉನ್ನತ	unnata	3
ಉನ್ನತಮಟ್ಟದ	unnatamattada	3
ಉನ್ನತವಾದ	unnatavaada	2
ಉನ್ನತವಾದ	unnatavada	1
ಉನ್ಮಾದ	unmaada	2
ಉನ್ಮಾದ	unmada	1
ಉಪಕರಣ	upakarana	3
ಉಪಕರಣಗಳ	upakaranagala	3
ಉಪಕರಣಗಳನ್ನು	upakaranagalannu	3
ಉಪಕರಣಗಳಲ್ಲಿ	upakaranagalalli	3
ಉಪಕರಣಗಳು	upakaranagalu	3
ಉಪಕರಣದ	upakaranada	3
ಉಪಕರಣವನ್ನು	upakaranavannu	3
ಉಪಕರಣವು	upakaranavu	3
ಉಪಕಾರ	upakaara	2
ಉಪಕಾರ	upakara	3
ಉಪಕಾರಕ್ಕೆ	upakaarakke	2
ಉಪಕಾರಕ್ಕೆ	upakarakke	3
ಉಪಕುಲಪತಿ	upakulapathi	2
ಉಪಕುಲಪತಿ	upakulapati	3
ಉಪಕ್ರಮವು	upakramavu	2
ಉಪಕ್ರಮವು	upkramavu	1
ಉಪಗ್ರಹ	upagraha	3
ಉಪಗ್ರಹಕ್ಕೆ	upagrahakke	3
ಉಪಗ್ರಹಗಳ	upagrahagala	3
ಉಪಗ್ರಹಗಳನ್ನು	upagrahagalannu	3
ಉಪಗ್ರಹಗಳು	upagrahagalu	3
ಉಪಗ್ರಹದ	upagrahada	3
ಉಪಗ್ರಹದಿಂದ	upagrahadinda	3
ಉಪಗ್ರಹವನ್ನು	upagrahavannu	3
ಉಪಚಾರ	upachaara	3
ಉಪಚಾರ	upachara	2
ಉಪಚಾರವನ್ನು	upachaaravannu	3
ಉಪಚಾರವನ್ನು	upacharavannu	2
ಉಪಜಾತಿ	upajaati	2
ಉಪಜಾತಿ	upajati	1
ಉಪದೇಶ	upadesha	3
ಉಪದೇಶಗಳನ್ನು	upadeshagalannu	3
ಉಪದೇಶವನ್ನು	upadeshavannu	3
ಉಪನಗರ	upanagara	3
ಉಪನಗರದ	upanagarada	3
ಉಪನಗರದಲ್ಲಿ	upanagaradalli	3
ಉಪನದಿ	upanadi	3
ಉಪನದಿಗಳು	upanadigalu	3
ಉಪನಯನ	upanayana	3
ಉಪನಿಷತ್	upanishat	3
ಉಪನಿಷತ್ತಿನ	upanishattina	3
ಉಪನಿಷತ್ತು	uapanishattu	1
ಉಪನಿಷತ್ತು	upanishattu	2
ಉಪನಿಷತ್ತುಗಳ	upanishattugala	3
ಉಪನಿಷತ್ತುಗಳಲ್ಲಿ	upanishattugalalli	3
ಉಪನಿಷತ್ತುಗಳು	upanishattugalu	3
ಉಪನ್ಯಾಸ	upanyaasa	1
ಉಪನ್ಯಾಸ	upanyasa	2
ಉಪನ್ಯಾಸಗಳನ್ನು	uapanyasagalannu	1
ಉಪನ್ಯಾಸಗಳನ್ನು	upanyaasagalannu	1
ಉಪನ್ಯಾಸಗಳನ್ನು	upanyasagalannu	1
ಉಪನ್ಯಾಸಗಳು	upanyaasagalu	1
ಉಪನ್ಯಾಸಗಳು	upanyasagalu	2
ಉಪನ್ಯಾಸದ	upanyaasada	1
ಉಪನ್ಯಾಸದ	upanyasada	2
ಉಪನ್ಯಾಸವನ್ನು	upanyaasavannu	1
ಉಪನ್ಯಾಸವನ್ನು	upanyasavannu	2
ಉಪಭಾಷೆಗಳು	upabhaashegalu	1
ಉಪಭಾಷೆಗಳು	upabhashegalu	2
ಉಪಯುಕ್ತ	upayukta	3
ಉಪಯುಕ್ತ	upayuktha	2
ಉಪಯುಕ್ತತೆ	upayuktate	3
ಉಪಯುಕ್ತತೆ	upayuktathe	2
ಉಪಯುಕ್ತತೆ	upayukthate	2
ಉಪಯುಕ್ತತೆ	upayukthathe	2
ಉಪಯುಕ್ತತೆಯನ್ನು	upayuktatayannu	1
ಉಪಯುಕ್ತತೆಯನ್ನು	upayuktateyannu	2
ಉಪಯುಕ್ತತೆಯನ್ನು	upayuktatheyannu	2
ಉಪಯುಕ್ತತೆಯನ್ನು	upayukthateyannu	2
ಉಪಯುಕ್ತತೆಯನ್ನು	upayukthatheyannu	2
ಉಪಯುಕ್ತವಾಗಿದೆ	upayuktavaagide	2
ಉಪಯುಕ್ತವಾಗಿದೆ	upayuktavagide	3
ಉಪಯುಕ್ತವಾಗಿದೆ	upayukthavaagide	2
ಉಪಯುಕ್ತವಾಗಿದೆ	upayukthavagide	2
ಉಪಯುಕ್ತವಾದ	upayuktavaada	2
ಉಪಯುಕ್ತವಾದ	upayuktavada	3
ಉಪಯುಕ್ತವಾದ	upayukthavaada	2
ಉಪಯುಕ್ತವಾದ	upayukthavada	2
ಉಪಯೋಗ	upayoga	3
ಉಪಯೋಗ	upayooga	2
ಉಪಯೋಗಕ್ಕಾಗಿ	upayogakkaagi	2
ಉಪಯೋಗಕ್ಕಾಗಿ	upayogakkagi	3
ಉಪಯೋಗಕ್ಕಾಗಿ	upayoogakkaagi	2
ಉಪಯೋಗಕ್ಕಾಗಿ	upayoogakkagi	2
ಉಪಯೋಗಕ್ಕೆ	upayogakke	3
ಉಪಯೋಗಕ್ಕೆ	upayoogakke	2
ಉಪಯೋಗಗಳ	upayogagala	3
ಉಪಯೋಗಗಳ	upayoogagala	2
ಉಪಯೋಗಗಳನ್ನು	upayogagalannu	3
ಉಪಯೋಗಗಳನ್ನು	upayoogagalannu	2
ಉಪಯೋಗಗಳಿವೆ	upayogagalive	3
ಉಪಯೋಗಗಳಿವೆ	upayoogagalive	2
ಉಪಯೋಗಗಳು	upayogagalu	3
ಉಪಯೋಗಗಳು	upayoogagalu	2
ಉಪಯೋಗದ	upayogada	3
ಉಪಯೋಗದ	upayoogada	2
ಉಪಯೋಗದಲ್ಲಿದೆ	upayogadallide	3
ಉಪಯೋಗದಲ್ಲಿದೆ	upayoogadallide	2
ಉಪಯೋಗವನ್ನು	upayogavannu	3
ಉಪಯೋಗವನ್ನು	upayoogavannu	2
ಉಪಯೋಗವಾಗುತ್ತದೆ	upayogavaaguttade	2
ಉಪಯೋಗವಾಗುತ್ತದೆ	upayogavaguttade	1
ಉಪಯೋಗವಾಗುತ್ತಿದೆ	upayogavaaguttide	2
ಉಪಯೋಗವಾಗುತ್ತಿದೆ	upayogavaguttide	1
ಉಪಯೋಗವಿಲ್ಲ	upayogavilla	3
ಉಪಯೋಗವೆಂದರೆ	upayogavendare	3
ಉಪಯೋಗಿಸದ	upayogisada	3
ಉಪಯೋಗಿಸದೇ	upayogisade	3
ಉಪಯೋಗಿಸಬಹುದಾಗಿದೆ	upayogisabahudaagide	2
ಉಪಯೋಗಿಸಬಹುದಾಗಿದೆ	upayogisabahudagide	1
ಉಪಯೋಗಿಸಬಹುದು	upayogisabahudu	3
ಉಪಯೋಗಿಸಬೇಕು	upayogisabeku	3
ಉಪಯೋಗಿಸಲಾಗಿದೆ	upayogisalaagide	1
ಉಪಯೋಗಿಸಲಾಗಿದೆ	upayogisalagide	2
ಉಪಯೋಗಿಸಲಾಗುತ್ತದೆ	upayogisalaaguttade	1
ಉಪಯೋಗಿಸಲಾಗುತ್ತದೆ	upayogisalaguttade	2
ಉಪಯೋಗಿಸಲಾಗುತ್ತಿದೆ	upayogisalaaguttide	1
ಉಪಯೋಗಿಸಲಾಗುತ್ತಿದೆ	upayogisalaguttide	2
ಉಪಯೋಗಿಸಲು	upayogisalu	3
ಉಪಯೋಗಿಸಲ್ಪಡುತ್ತದೆ	upayogisalpaduttade	3
ಉಪಯೋಗಿಸಲ್ಪಡುತ್ತವೆ	upayogisalpaduttave	3
ಉಪಯೋಗಿಸಿ	upayogisi	3
ಉಪಯೋಗಿಸಿಕೊಂಡು	upayogisikondu	3
ಉಪಯೋಗಿಸಿದ	upayogisida	3
ಉಪಯೋಗಿಸಿದರು	upayogisidaru	3
ಉಪಯೋಗಿಸಿದರೂ	upayogisidaroo	2
ಉಪಯೋಗಿಸಿದರೂ	upayogisidaru	1
ಉಪಯೋಗಿಸುತ್ತದೆ	upayogisuttade	2
ಉಪಯೋಗಿಸುತ್ತದೆ	upayogisuttene	1
ಉಪಯೋಗಿಸುತ್ತವೆ	upayogisuttave	3
ಉಪಯೋಗಿಸುತ್ತಾರೆ	upayogisuttaare	1
ಉಪಯೋಗಿಸುತ್ತಾರೆ	upayogisuttare	2
ಉಪಯೋಗಿಸುತ್ತಿದ್ದ	upayogisuttidda	3
ಉಪಯೋಗಿಸುತ್ತಿದ್ದರು	upayogisuttiddaru	3
ಉಪಯೋಗಿಸುತ್ತಿರುವ	upayogisuttiruva	3
ಉಪಯೋಗಿಸುವುದರಿಂದ	upayogisuvudarinda	3
ಉಪಯೋಗಿಸುವುದಿಲ್ಲ	upayogisuvudilla	3
ಉಪಯೋಗಿಸುವುದು	upayogisuvudu	3
ಉಪವಾಸ	upavaasa	1
ಉಪವಾಸ	upavasa	2
ಉಪವಾಸವನ್ನು	upavaasavannu	1
ಉಪವಾಸವನ್ನು	upavasavannu	2
ಉಪವಿಭಾಗ	upavibhaaga	1
ಉಪವಿಭಾಗ	upavibhaga	2
ಉಪಶಮನ	upasamana	1
ಉಪಶಮನ	upashamana	2
ಉಪಶೀರ್ಷಿಕೆ	upasheershike	1
ಉಪಶೀರ್ಷಿಕೆ	upashirshike	1
ಉಪಶೀರ್ಷಿಕೆ	upasirsike	1
ಉಪಸ್ಥಿತಿ	upasthithi	1
ಉಪಸ್ಥಿತಿ	upasthiti	3
ಉಪಹಾರ	upahaara	1
ಉಪಹಾರ	upahara	3
ಉಪಹಾರದ	upahaarada	1
ಉಪಹಾರದ	upaharada	3
ಉಪಾಧ್ಯ	upaadhya	1
ಉಪಾಧ್ಯ	upadhya	3
ಉಪಾಧ್ಯಕ್ಷ	upaadhyaksha	1
ಉಪಾಧ್ಯಕ್ಷ	upadhyaksa	1
ಉಪಾಧ್ಯಕ್ಷ	upadhyaksha	2
ಉಪಾಧ್ಯಕ್ಷರಾಗಿ	upaadhyaksharaagi	1
ಉಪಾಧ್ಯಕ್ಷರಾಗಿ	upadhyaksaragi	1
ಉಪಾಧ್ಯಕ್ಷರಾಗಿ	upadhyaksharagi	2
ಉಪಾಧ್ಯಾಯ	upaadhyaaya	2
ಉಪಾಧ್ಯಾಯ	upaadhyaya	2
ಉಪಾಧ್ಯಾಯ	upadhyaaya	2
ಉಪಾಧ್ಯಾಯ	upadhyaya	3
ಉಪಾಧ್ಯೆ	upaadhye	2
ಉಪಾಧ್ಯೆ	upadhye	3
ಉಪಾಯ	upaaya	2
ಉಪಾಯ	upaya	3
ಉಪಾಸನೆ	upaasane	2
ಉಪಾಸನೆ	upasane	2
ಉಪಾಹಾರ	upaahaara	2
ಉಪಾಹಾರ	upaahara	1
ಉಪಾಹಾರ	upahaara	1
ಉಪಾಹಾರ	upahara	2
ಉಪೇಂದ್ರ	upendra	3
ಉಪ್ಪನ್ನು	uppannu	3
ಉಪ್ಪಿನ	uppina	3
ಉಪ್ಪಿನಕಾಯಿ	uppinakaayi	1
ಉಪ್ಪಿನಕಾಯಿ	uppinakayi	2
ಉಪ್ಪಿನಕಾಯಿಯನ್ನು	uppinakaayiyannu	1
ಉಪ್ಪಿನಕಾಯಿಯನ್ನು	uppinakayiyannu	2
ಉಪ್ಪು	uppu	3
ಉಬ್ಬರ	ubbara	3
ಉಬ್ಬರದ	ubbarada	3
ಉಬ್ಬಸ	ubbasa	3
ಉಬ್ಬು	ubbu	3
ಉಭಯ	ubhaya	3
ಉಮಾ	uma	3
ಉಮಾಶ್ರೀ	umaashree	1
ಉಮಾಶ್ರೀ	umashree	1
ಉಮಾಶ್ರೀ	umashri	1
ಉಮಾಶ್ರೀ	umasri	1
ಉಮೇಶ್	umesh	3
ಉಯಿಲು	uyilu	3
ಉಯ್ಯಾಲೆ	uyyaale	1
ಉಯ್ಯಾಲೆ	uyyale	2
ಉರಗಗಳು	uragagalu	3
ಉರಿ	uri	3
ಉರಿತ	urita	3
ಉರುಗ್ವೆ	uruguai	1
ಉರುಗ್ವೆ	uruguay	1
ಉರುಗ್ವೆ	urugve	3
ಉರುಟು	urutu	3
ಉರುಳಿಸಲು	urulisalu	3
ಉರುಳಿಸಿ	urulisi	3
ಉರುವಲು	uruvalu	3
ಉರ್ದು	urdu	4
ಉರ್ದು	urduu	1
ಉಲ್ಬಣಿಸುವ	ulbanisuva	3
ಉಲ್ಲಂಘಿಸಿ	ullanghisi	3
ಉಲ್ಲಾಸದಿಂದ	ullaasadinda	1
ಉಲ್ಲಾಸದಿಂದ	ullasadinda	2
ಉಲ್ಲೇಖ	ullekha	3
ಉಲ್ಲೇಖಗಳನ್ನು	ullekhagalannu	3
ಉಲ್ಲೇಖಗಳಲ್ಲಿ	ullekhagalalli	3
ಉಲ್ಲೇಖಗಳಿವೆ	ullekhagalive	3
ಉಲ್ಲೇಖಗಳು	ullekhagalu	3
ಉಲ್ಲೇಖದ	ullekhada	3
ಉಲ್ಲೇಖವನ್ನು	ullekhavannu	3
ಉಲ್ಲೇಖವಿದೆ	ullekhavide	3
ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ	ullekhisalaagide	1
ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ	ullekhisalagide	2
ಉಲ್ಲೇಖಿಸಲಾಗುತ್ತದೆ	ullekhisalaaguttade	1
ಉಲ್ಲೇಖಿಸಲಾಗುತ್ತದೆ	ullekhisalaguttade	2
ಉಲ್ಲೇಖಿಸಲಾದ	ullekhisalaada	1
ಉಲ್ಲೇಖಿಸಲಾದ	ullekhisalada	2
ಉಲ್ಲೇಖಿಸಲು	ullekhisalu	3
ಉಲ್ಲೇಖಿಸಲ್ಪಡುತ್ತದೆ	ullekhisalpaduttade	3
ಉಲ್ಲೇಖಿಸಿ	ullekhisi	3
ಉಲ್ಲೇಖಿಸಿದ	ullekhisida	3
ಉಲ್ಲೇಖಿಸಿದ್ದಾನೆ	ullekhisiddaane	1
ಉಲ್ಲೇಖಿಸಿದ್ದಾನೆ	ullekhisiddane	2
ಉಲ್ಲೇಖಿಸಿದ್ದಾರೆ	ullekhisiddaare	1
ಉಲ್ಲೇಖಿಸಿದ್ದಾರೆ	ullekhisiddare	2
ಉಲ್ಲೇಖಿಸಿರುವ	ullekhisiruva	3
ಉಲ್ಲೇಖಿಸುತ್ತದೆ	ullekhisuttade	3
ಉಲ್ಲೇಖಿಸುತ್ತವೆ	ullekhisuttave	3
ಉಲ್ಲೇಖಿಸುತ್ತಾ	ullekhisutta	2
ಉಲ್ಲೇಖಿಸುತ್ತಾ	ullekhisuttaa	1
ಉಲ್ಲೇಖಿಸುತ್ತಾರೆ	ullekhisuttaare	1
ಉಲ್ಲೇಖಿಸುತ್ತಾರೆ	ullekhisuttare	2
ಉಳಿತಾಯ	ulitaaya	2
ಉಳಿತಾಯ	ulitaya	3
ಉಳಿತಾಯ	ulithaaya	2
ಉಳಿತಾಯ	ulithaya	2
ಉಳಿತಾಯದ	ulitaayada	2
ಉಳಿತಾಯದ	ulitayada	3
ಉಳಿತಾಯದ	ulithaayada	2
ಉಳಿತಾಯದ	ulithayada	2
ಉಳಿತಾಯವನ್ನು	ulitaayavannu	2
ಉಳಿತಾಯವನ್ನು	ulitayavannu	3
ಉಳಿತಾಯವನ್ನು	ulithaayavannu	2
ಉಳಿತಾಯವನ್ನು	ulithayavannu	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulitaayavaaguttade	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulitaayavaguttade	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulitayavaaguttade	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulitayavaguttade	3
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulithaayavaaguttade	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulithaayavaguttade	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulithayavaaguttade	2
ಉಳಿತಾಯವಾಗುತ್ತದೆ	ulithayavaguttade	2
ಉಳಿದ	ulida	3
ಉಳಿದಂತೆ	ulidante	3
ಉಳಿದಂತೆ	ulidanthe	2
ಉಳಿದದ್ದನ್ನು	ulidaddannu	3
ಉಳಿದರು	ulidaru	3
ಉಳಿದವರು	ulidavaru	3
ಉಳಿದವರೂ	ulidavaru	3
ಉಳಿದವು	ulidavu	3
ಉಳಿದಿತ್ತು	ulidittu	3
ಉಳಿದಿದೆ	ulidide	3
ಉಳಿದಿದ್ದ	ulididda	3
ಉಳಿದಿದ್ದರೆ	ulididdare	3
ಉಳಿದಿರುತ್ತವೆ	ulidiruttave	3
ಉಳಿದಿರುವ	ulidiruva	3
ಉಳಿದು	ulidu	3
ಉಳಿದುಕೊಂಡರು	ulidukondaru	3
ಉಳಿದುಕೊಂಡಿತು	ulidukondithu	1
ಉಳಿದುಕೊಂಡಿತು	ulidukonditu	3
ಉಳಿದುಕೊಂಡಿದೆ	ulidukondide	3
ಉಳಿದುಕೊಂಡಿದ್ದು	ulidukondiddu	3
ಉಳಿದುಕೊಂಡಿವೆ	ulidukondive	3
ಉಳಿದುಕೊಂಡು	ulidukondu	3
ಉಳಿದುಬಂದಿದೆ	ulidubandide	3
ಉಳಿದೆರಡು	ulideradu	3
ಉಳಿದೆಲ್ಲ	ulidella	3
ಉಳಿಯದೆ	uliyade	3
ಉಳಿಯಬೇಕೆಂದು	uliyabekendu	3
ಉಳಿಯಲಿಲ್ಲ	uliyalilla	3
ಉಳಿಯಲು	uliyalu	3
ಉಳಿಯಿತು	uliyithu	2
ಉಳಿಯಿತು	uliyitu	2
ಉಳಿಯುತ್ತದೆ	uliyuttade	2
ಉಳಿಯುತ್ತದೆ	uliyutthade	1
ಉಳಿಯುತ್ತವೆ	uliyuttave	2
ಉಳಿಯುತ್ತವೆ	uliyutthave	1
ಉಳಿಯುವ	uliyuva	3
ಉಳಿಯುವಂತೆ	uliyuvante	2
ಉಳಿಯುವಂತೆ	uliyuvanthe	1
ಉಳಿವು	ulivu	3
ಉಳಿಸಲು	ulisalu	3
ಉಳಿಸಿ	ulisi	3
ಉಳಿಸಿಕೊಂಡರು	ulisikondaru	3
ಉಳಿಸಿಕೊಂಡಿದೆ	ulisikondide	3
ಉಳಿಸಿಕೊಂಡಿದ್ದಾರೆ	ulisikondiddaare	1
ಉಳಿಸಿಕೊಂಡಿದ್ದಾರೆ	ulisikondiddare	3
ಉಳಿಸಿಕೊಂಡು	ulisikondu	3
ಉಳಿಸಿಕೊಳ್ಳದೆ	ulisikollade	3
ಉಳಿಸಿಕೊಳ್ಳಲು	ulisikollalu	3
ಉಳಿಸಿಕೊಳ್ಳುವ	ulisikolluva	3
ಉಳಿಸಿಕೊಳ್ಳುವಲ್ಲಿ	ulisikolluvalli	3
ಉಳಿಸಿದ	ulisida	3
ಉಳಿಸುವ	ulisuva	3
ಉಳುಮೆ	ulume	3
ಉಳುಮೆಯ	ulumeya	3
ಉಳ್ಳ	ulla	3
ಉಳ್ಳಾಗಡ್ಡಿ	ullaagaddi	2
ಉಳ್ಳಾಗಡ್ಡಿ	ullagaddi	1
ಉಷಾ	usha	1
ಉಷಾ	ushaa	2
ಉಷ್ಣ	ushna	3
ಉಷ್ಣತೆ	ushnate	3
ಉಷ್ಣತೆಯ	ushnateya	3
ಉಷ್ಣತೆಯನ್ನು	ushnateyannu	3
ಉಷ್ಣತೆಯಲ್ಲಿ	ushnateyalli	3
ಉಷ್ಣದ	ushanada	1
ಉಷ್ಣದ	ushnada	2
ಉಷ್ಣವನ್ನು	ushnavannu	3
ಉಷ್ಣವಲಯ	ushnavalaya	3
ಉಷ್ಣವಲಯದ	ushnavalayada	3
ಉಷ್ಣವಲಯದಲ್ಲಿ	ushnavalayadalli	3
ಉಷ್ಣಾಂಶ	ushnaamsha	2
ಉಷ್ಣಾಂಶ	ushnamsha	1
ಉಷ್ಣಾಂಶದ	ushnaamshada	2
ಉಷ್ಣಾಂಶದ	ushnamshada	1
ಉಷ್ಣಾಂಶದಲ್ಲಿ	ushnaamshadalli	2
ಉಷ್ಣಾಂಶದಲ್ಲಿ	ushnamshadalli	1
ಉಸಿರಾಟ	usiraata	1
ಉಸಿರಾಟ	usirata	2
ಉಸಿರಾಟದ	usiraatada	1
ಉಸಿರಾಟದ	usiratada	2
ಉಸ್ತಾದ್	ustad	3
ಉಸ್ತುವಾರಿ	usthuvaari	1
ಉಸ್ತುವಾರಿ	usthuvari	1
ಉಸ್ತುವಾರಿ	ustuvaari	1
ಉಸ್ತುವಾರಿ	ustuvari	3
ಊ	u	2
ಊ	uu	1
ಊಟ	uta	2
ಊಟ	uuta	1
ಊಟಕ್ಕೆ	utakke	2
ಊಟಕ್ಕೆ	uutakke	1
ಊಟದ	utada	2
ಊಟದ	uutada	1
ಊಟವನ್ನು	utavannu	2
ಊಟವನ್ನು	uutavannu	1
ಊಟವಾದ	utavada	2
ಊಟವಾದ	uutavaada	1
ಊತ	uta	2
ಊತ	uuta	1
ಊತಕ	utaka	2
ಊತಕ	uutaka	1
ಊದಿದರು	udidaru	2
ಊದಿದರು	uudidaru	1
ಊರ	ura	2
ಊರ	uura	1
ಊರನ್ನು	urannu	2
ಊರನ್ನು	uurannu	1
ಊರಿ	uri	2
ಊರಿ	uuri	1
ಊರಿಂದೂರಿಗೆ	urindurige	2
ಊರಿಂದೂರಿಗೆ	uurindoorige	1
ಊರಿಗೆ	urige	2
ಊರಿಗೆ	uurige	1
ಊರಿನ	urina	3
ಊರಿನಲ್ಲಿ	urinalli	3
ಊರಿನವರು	urinavaru	3
ಊರಿನಿಂದ	urininda	3
ಊರು	uru	3
ಊರುಗಳಲ್ಲಿ	urugalalli	3
ಊರುಬಿಟ್ಟು	oorubettu	1
ಊರುಬಿಟ್ಟು	urubittu	2
ಊರೆಲ್ಲಾ	oorellaa	1
ಊರೆಲ್ಲಾ	urella	2
ಊರೆಲ್ಲಾ	urellaa	1
ಊಳಿಗಮಾನ್ಯ	ooligamaanya	1
ಊಳಿಗಮಾನ್ಯ	uligamaanya	1
ಊಳಿಗಮಾನ್ಯ	uligamanya	2
ಊಹಿಸಬಹುದು	oohisabahudu	1
ಊಹಿಸಬಹುದು	uhisabahudu	2
ಊಹಿಸಲಾಗಿದೆ	oohisalaagide	1
ಊಹಿಸಲಾಗಿದೆ	uhisalagide	2
ಊಹಿಸಲು	oohisalu	1
ಊಹಿಸಲು	uhisalu	2
ಊಹಿಸಲೂ	oohisaloo	1
ಊಹಿಸಲೂ	uhisalu	2
ಊಹಿಸಿದ	uhisida	3
ಊಹೆ	uhe	3
ಊಹೆಗಳನ್ನು	uhegalannu	3
ಊಹೆಗಳು	uhegalu	3
ಊಹೆಯ	uheya	3
ಋಗ್ವೇದ	rgveda	2
ಋಗ್ವೇದ	rugveda	1
ಋಗ್ವೇದದ	rgvedada	2
ಋಗ್ವೇದದ	rugvedada	1
ಋಗ್ವೇದದಲ್ಲಿ	rgvedadalli	2
ಋಗ್ವೇದದಲ್ಲಿ	rugvedadalli	1
ಋಣ	rna	1
ಋಣ	runa	2
ಋತು	rtu	1
ಋತು	rutu	2
ಋತುಚಕ್ರದ	rtuchakrada	1
ಋತುಚಕ್ರದ	rutuchakrada	2
ಋತುವಿನ	rtuvina	1
ಋತುವಿನ	rutuvina	2
ಋತುವಿನಲ್ಲಿ	rtuvinalli	1
ಋತುವಿನಲ್ಲಿ	rutuvinalli	2
ಎಂಎಂ	emem	1
ಎಂಎಂ	mm	3
ಎಂಜಿನಿಯರಿಂಗ್	enginearing	1
ಎಂಜಿನಿಯರಿಂಗ್	engineering	3
ಎಂಜಿನಿಯರಿಂಗ್	enginiiring	1
ಎಂಜಿನಿಯರಿಂಗ್	enginiyaring	1
ಎಂಜಿನಿಯರಿಂಗ್	inginiiring	1
ಎಂಜಿನಿಯರ್	enginear	1
ಎಂಜಿನಿಯರ್	engineer	3
ಎಂಜಿನಿಯರ್	enjineer	1
ಎಂಜಿನಿಯರ್ಸ್	engineers	2
ಎಂಜಿನಿಯರ್ಸ್	enginiars	1
ಎಂಟನೆ	entane	3
ಎಂಟನೆಯ	entaneya	3
ಎಂಟನೇ	entane	2
ಎಂಟನೇ	entanee	1
ಎಂಟರ	entara	3
ಎಂಟರಿಂದ	entarinda	3
ಎಂಡ್	end	4
ಎಂಡ್	ind	1
ಎಂತಹ	entaha	3
ಎಂತಹ	enthaha	1
ಎಂತೋ	entho	1
ಎಂತೋ	ento	3
ಎಂಥ	entha	3
ಎಂದ	enda	3
ಎಂದನು	endanu	3
ಎಂದಮೇಲೆ	endameele	1
ಎಂದಮೇಲೆ	endamele	2
ಎಂದರು	endaru	3
ಎಂದರೂ	endaroo	1
ಎಂದರೂ	endaru	2
ಎಂದರೆ	endare	3
ಎಂದರೇನು	endareenu	1
ಎಂದರೇನು	endarenu	2
ಎಂದರ್ಥ	endartha	3
ಎಂದಷ್ಟೆ	endashte	2
ಎಂದಷ್ಟೆ	endasthe	1
ಎಂದಾಗ	endaaga	1
ಎಂದಾಗ	endaga	2
ಎಂದಾಗಿದೆ	endaagide	1
ಎಂದಾಗಿದೆ	endagide	2
ಎಂದಾಗುತ್ತದೆ	endaaguttade	1
ಎಂದಾಗುತ್ತದೆ	endaguttade	2
ಎಂದಾದರೆ	endaadare	1
ಎಂದಾದರೆ	endadare	2
ಎಂದಾಯಿತು	endaayitu	1
ಎಂದಾಯಿತು	endayitu	2
ಎಂದಿಗೂ	endigoo	1
ಎಂದಿಗೂ	endigu	2
ಎಂದಿದೆ	endide	3
ಎಂದಿದ್ದರು	endiddaru	3
ಎಂದಿದ್ದಾರೆ	endiddaare	2
ಎಂದಿದ್ದಾರೆ	endiddare	3
ಎಂದಿನ	endina	3
ಎಂದಿನಂತೆ	endinante	3
ಎಂದಿನಂತೆ	endinanthe	2
ಎಂದು	endu	7
ಎಂದುಕೊಳ್ಳುತ್ತಾರೆ	endukolluttare	2
ಎಂದುಕೊಳ್ಳುತ್ತಾರೆ	endulolluttaare	1
ಎಂದೂ	endoo	1
